# SDSS Spec efficiency for SIM = G10smear 
#
# EFF(r)  = 1               (r < 20.3456) 
# EFF(r)  = 1/[ 1 + (r-20.3456)]**0.930191  (r > 20.3456) 
# EFF(g-r)= Gauss[ (g - r + -0.0422527), sig=-0.339447 ] 
# SPECEFF = EFF(r) x EFF(g-r) 
#

NVAR: 2
VARNAMES:  REDSHIFT  SPECEFF  # ensure 100% eff at low redshift 
SPECEFF:  0.00  1.000 
SPECEFF:  0.10  1.000 


NVAR: 3
VARNAMES:    g-r    r    SPECEFF
SPECEFF:   -0.78  19.35   1.0000           
SPECEFF:   -0.78  19.45   1.0000           
SPECEFF:   -0.78  19.55   1.0000           
SPECEFF:   -0.78  19.65   1.0000           
SPECEFF:   -0.78  19.75   1.0000           
SPECEFF:   -0.78  19.85   1.0000           
SPECEFF:   -0.78  19.95   1.0000           
SPECEFF:   -0.78  20.05   1.0000           
SPECEFF:   -0.78  20.15   1.0000           
SPECEFF:   -0.78  20.25   1.0000           
SPECEFF:   -0.78  20.35   0.9959           
SPECEFF:   -0.78  20.45   0.9118           
SPECEFF:   -0.78  20.55   0.8411           
SPECEFF:   -0.78  20.65   0.7810           
SPECEFF:   -0.78  20.75   0.7291           
SPECEFF:   -0.78  20.85   0.6839           
SPECEFF:   -0.78  20.95   0.6442           
SPECEFF:   -0.78  21.05   0.6090           
SPECEFF:   -0.78  21.15   0.5775           
SPECEFF:   -0.78  21.25   0.5493           
SPECEFF:   -0.78  21.35   0.5237           
SPECEFF:   -0.78  21.45   0.5005           
SPECEFF:   -0.78  21.55   0.4794           
SPECEFF:   -0.78  21.65   0.4600           
SPECEFF:   -0.78  21.75   0.4422           
SPECEFF:   -0.78  21.85   0.4257           
SPECEFF:   -0.78  21.95   0.4105           
SPECEFF:   -0.78  22.05   0.3964           
SPECEFF:   -0.78  22.15   0.3832           
SPECEFF:   -0.78  22.25   0.3709           
SPECEFF:   -0.78  22.35   0.3594           
SPECEFF:   -0.78  22.45   0.3486           
SPECEFF:   -0.78  22.55   0.3385           
SPECEFF:   -0.78  22.65   0.3290           
SPECEFF:   -0.78  22.75   0.3200           
SPECEFF:   -0.78  22.85   0.3115           
SPECEFF:   -0.78  22.95   0.3034           
SPECEFF:   -0.78  23.05   0.2958           
SPECEFF:   -0.78  23.15   0.2886           
SPECEFF:   -0.78  23.25   0.2817           
SPECEFF:   -0.78  23.35   0.2751           
SPECEFF:   -0.78  23.45   0.2689           
SPECEFF:   -0.78  23.55   0.2629           
SPECEFF:   -0.78  23.65   0.2572           
SPECEFF:   -0.78  23.75   0.2518           
SPECEFF:   -0.78  23.85   0.2466           
SPECEFF:   -0.78  23.95   0.2416           
SPECEFF:   -0.78  24.05   0.2368           
SPECEFF:   -0.78  24.15   0.2322           
SPECEFF:   -0.78  24.25   0.2278           
SPECEFF:   -0.78  24.35   0.2236           
SPECEFF:   -0.78  24.45   0.2195           
SPECEFF:   -0.78  24.55   0.2156           
SPECEFF:   -0.78  24.65   0.2118           
SPECEFF:   -0.78  24.75   0.2082           
SPECEFF:   -0.78  24.85   0.2046           
SPECEFF:   -0.78  24.95   0.2012           
SPECEFF:   -0.73  15.05   1.0000           
SPECEFF:   -0.73  15.15   1.0000           
SPECEFF:   -0.73  15.25   1.0000           
SPECEFF:   -0.73  15.35   1.0000           
SPECEFF:   -0.73  15.45   1.0000           
SPECEFF:   -0.73  15.55   1.0000           
SPECEFF:   -0.73  15.65   1.0000           
SPECEFF:   -0.73  15.75   1.0000           
SPECEFF:   -0.73  15.85   1.0000           
SPECEFF:   -0.73  15.95   1.0000           
SPECEFF:   -0.73  16.05   1.0000           
SPECEFF:   -0.73  16.15   1.0000           
SPECEFF:   -0.73  16.25   1.0000           
SPECEFF:   -0.73  16.35   1.0000           
SPECEFF:   -0.73  16.45   1.0000           
SPECEFF:   -0.73  16.55   1.0000           
SPECEFF:   -0.73  16.65   1.0000           
SPECEFF:   -0.73  16.75   1.0000           
SPECEFF:   -0.73  16.85   1.0000           
SPECEFF:   -0.73  16.95   1.0000           
SPECEFF:   -0.73  17.05   1.0000           
SPECEFF:   -0.73  17.15   1.0000           
SPECEFF:   -0.73  17.25   1.0000           
SPECEFF:   -0.73  17.35   1.0000           
SPECEFF:   -0.73  17.45   1.0000           
SPECEFF:   -0.73  17.55   1.0000           
SPECEFF:   -0.73  17.65   1.0000           
SPECEFF:   -0.73  17.75   1.0000           
SPECEFF:   -0.73  17.85   1.0000           
SPECEFF:   -0.73  17.95   1.0000           
SPECEFF:   -0.73  18.05   1.0000           
SPECEFF:   -0.73  18.15   1.0000           
SPECEFF:   -0.73  18.25   1.0000           
SPECEFF:   -0.73  18.35   1.0000           
SPECEFF:   -0.73  18.45   1.0000           
SPECEFF:   -0.73  18.55   1.0000           
SPECEFF:   -0.73  18.65   1.0000           
SPECEFF:   -0.73  18.75   1.0000           
SPECEFF:   -0.73  18.85   1.0000           
SPECEFF:   -0.73  18.95   1.0000           
SPECEFF:   -0.73  19.05   1.0000           
SPECEFF:   -0.73  19.15   1.0000           
SPECEFF:   -0.73  19.25   1.0000           
SPECEFF:   -0.73  19.35   1.0000           
SPECEFF:   -0.73  19.45   1.0000           
SPECEFF:   -0.73  19.55   1.0000           
SPECEFF:   -0.73  19.65   1.0000           
SPECEFF:   -0.73  19.75   1.0000           
SPECEFF:   -0.73  19.85   1.0000           
SPECEFF:   -0.73  19.95   1.0000           
SPECEFF:   -0.73  20.05   1.0000           
SPECEFF:   -0.73  20.15   1.0000           
SPECEFF:   -0.73  20.25   1.0000           
SPECEFF:   -0.73  20.35   0.9959           
SPECEFF:   -0.73  20.45   0.9118           
SPECEFF:   -0.73  20.55   0.8411           
SPECEFF:   -0.73  20.65   0.7810           
SPECEFF:   -0.73  20.75   0.7291           
SPECEFF:   -0.73  20.85   0.6839           
SPECEFF:   -0.73  20.95   0.6442           
SPECEFF:   -0.73  21.05   0.6090           
SPECEFF:   -0.73  21.15   0.5775           
SPECEFF:   -0.73  21.25   0.5493           
SPECEFF:   -0.73  21.35   0.5237           
SPECEFF:   -0.73  21.45   0.5005           
SPECEFF:   -0.73  21.55   0.4794           
SPECEFF:   -0.73  21.65   0.4600           
SPECEFF:   -0.73  21.75   0.4422           
SPECEFF:   -0.73  21.85   0.4257           
SPECEFF:   -0.73  21.95   0.4105           
SPECEFF:   -0.73  22.05   0.3964           
SPECEFF:   -0.73  22.15   0.3832           
SPECEFF:   -0.73  22.25   0.3709           
SPECEFF:   -0.73  22.35   0.3594           
SPECEFF:   -0.73  22.45   0.3486           
SPECEFF:   -0.73  22.55   0.3385           
SPECEFF:   -0.73  22.65   0.3290           
SPECEFF:   -0.73  22.75   0.3200           
SPECEFF:   -0.73  22.85   0.3115           
SPECEFF:   -0.73  22.95   0.3034           
SPECEFF:   -0.73  23.05   0.2958           
SPECEFF:   -0.73  23.15   0.2886           
SPECEFF:   -0.73  23.25   0.2817           
SPECEFF:   -0.73  23.35   0.2751           
SPECEFF:   -0.73  23.45   0.2689           
SPECEFF:   -0.73  23.55   0.2629           
SPECEFF:   -0.73  23.65   0.2572           
SPECEFF:   -0.73  23.75   0.2518           
SPECEFF:   -0.73  23.85   0.2466           
SPECEFF:   -0.73  23.95   0.2416           
SPECEFF:   -0.73  24.05   0.2368           
SPECEFF:   -0.73  24.15   0.2322           
SPECEFF:   -0.73  24.25   0.2278           
SPECEFF:   -0.73  24.35   0.2236           
SPECEFF:   -0.73  24.45   0.2195           
SPECEFF:   -0.73  24.55   0.2156           
SPECEFF:   -0.73  24.65   0.2118           
SPECEFF:   -0.73  24.75   0.2082           
SPECEFF:   -0.73  24.85   0.2046           
SPECEFF:   -0.73  24.95   0.2012           
SPECEFF:   -0.68  15.05   1.0000           
SPECEFF:   -0.68  15.15   1.0000           
SPECEFF:   -0.68  15.25   1.0000           
SPECEFF:   -0.68  15.35   1.0000           
SPECEFF:   -0.68  15.45   1.0000           
SPECEFF:   -0.68  15.55   1.0000           
SPECEFF:   -0.68  15.65   1.0000           
SPECEFF:   -0.68  15.75   1.0000           
SPECEFF:   -0.68  15.85   1.0000           
SPECEFF:   -0.68  15.95   1.0000           
SPECEFF:   -0.68  16.05   1.0000           
SPECEFF:   -0.68  16.15   1.0000           
SPECEFF:   -0.68  16.25   1.0000           
SPECEFF:   -0.68  16.35   1.0000           
SPECEFF:   -0.68  16.45   1.0000           
SPECEFF:   -0.68  16.55   1.0000           
SPECEFF:   -0.68  16.65   1.0000           
SPECEFF:   -0.68  16.75   1.0000           
SPECEFF:   -0.68  16.85   1.0000           
SPECEFF:   -0.68  16.95   1.0000           
SPECEFF:   -0.68  17.05   1.0000           
SPECEFF:   -0.68  17.15   1.0000           
SPECEFF:   -0.68  17.25   1.0000           
SPECEFF:   -0.68  17.35   1.0000           
SPECEFF:   -0.68  17.45   1.0000           
SPECEFF:   -0.68  17.55   1.0000           
SPECEFF:   -0.68  17.65   1.0000           
SPECEFF:   -0.68  17.75   1.0000           
SPECEFF:   -0.68  17.85   1.0000           
SPECEFF:   -0.68  17.95   1.0000           
SPECEFF:   -0.68  18.05   1.0000           
SPECEFF:   -0.68  18.15   1.0000           
SPECEFF:   -0.68  18.25   1.0000           
SPECEFF:   -0.68  18.35   1.0000           
SPECEFF:   -0.68  18.45   1.0000           
SPECEFF:   -0.68  18.55   1.0000           
SPECEFF:   -0.68  18.65   1.0000           
SPECEFF:   -0.68  18.75   1.0000           
SPECEFF:   -0.68  18.85   1.0000           
SPECEFF:   -0.68  18.95   1.0000           
SPECEFF:   -0.68  19.05   1.0000           
SPECEFF:   -0.68  19.15   1.0000           
SPECEFF:   -0.68  19.25   1.0000           
SPECEFF:   -0.68  19.35   1.0000           
SPECEFF:   -0.68  19.45   1.0000           
SPECEFF:   -0.68  19.55   1.0000           
SPECEFF:   -0.68  19.65   1.0000           
SPECEFF:   -0.68  19.75   1.0000           
SPECEFF:   -0.68  19.85   1.0000           
SPECEFF:   -0.68  19.95   1.0000           
SPECEFF:   -0.68  20.05   1.0000           
SPECEFF:   -0.68  20.15   1.0000           
SPECEFF:   -0.68  20.25   1.0000           
SPECEFF:   -0.68  20.35   0.9959           
SPECEFF:   -0.68  20.45   0.9118           
SPECEFF:   -0.68  20.55   0.8411           
SPECEFF:   -0.68  20.65   0.7810           
SPECEFF:   -0.68  20.75   0.7291           
SPECEFF:   -0.68  20.85   0.6839           
SPECEFF:   -0.68  20.95   0.6442           
SPECEFF:   -0.68  21.05   0.6090           
SPECEFF:   -0.68  21.15   0.5775           
SPECEFF:   -0.68  21.25   0.5493           
SPECEFF:   -0.68  21.35   0.5237           
SPECEFF:   -0.68  21.45   0.5005           
SPECEFF:   -0.68  21.55   0.4794           
SPECEFF:   -0.68  21.65   0.4600           
SPECEFF:   -0.68  21.75   0.4422           
SPECEFF:   -0.68  21.85   0.4257           
SPECEFF:   -0.68  21.95   0.4105           
SPECEFF:   -0.68  22.05   0.3964           
SPECEFF:   -0.68  22.15   0.3832           
SPECEFF:   -0.68  22.25   0.3709           
SPECEFF:   -0.68  22.35   0.3594           
SPECEFF:   -0.68  22.45   0.3486           
SPECEFF:   -0.68  22.55   0.3385           
SPECEFF:   -0.68  22.65   0.3290           
SPECEFF:   -0.68  22.75   0.3200           
SPECEFF:   -0.68  22.85   0.3115           
SPECEFF:   -0.68  22.95   0.3034           
SPECEFF:   -0.68  23.05   0.2958           
SPECEFF:   -0.68  23.15   0.2886           
SPECEFF:   -0.68  23.25   0.2817           
SPECEFF:   -0.68  23.35   0.2751           
SPECEFF:   -0.68  23.45   0.2689           
SPECEFF:   -0.68  23.55   0.2629           
SPECEFF:   -0.68  23.65   0.2572           
SPECEFF:   -0.68  23.75   0.2518           
SPECEFF:   -0.68  23.85   0.2466           
SPECEFF:   -0.68  23.95   0.2416           
SPECEFF:   -0.68  24.05   0.2368           
SPECEFF:   -0.68  24.15   0.2322           
SPECEFF:   -0.68  24.25   0.2278           
SPECEFF:   -0.68  24.35   0.2236           
SPECEFF:   -0.68  24.45   0.2195           
SPECEFF:   -0.68  24.55   0.2156           
SPECEFF:   -0.68  24.65   0.2118           
SPECEFF:   -0.68  24.75   0.2082           
SPECEFF:   -0.68  24.85   0.2046           
SPECEFF:   -0.68  24.95   0.2012           
SPECEFF:   -0.63  15.05   1.0000           
SPECEFF:   -0.63  15.15   1.0000           
SPECEFF:   -0.63  15.25   1.0000           
SPECEFF:   -0.63  15.35   1.0000           
SPECEFF:   -0.63  15.45   1.0000           
SPECEFF:   -0.63  15.55   1.0000           
SPECEFF:   -0.63  15.65   1.0000           
SPECEFF:   -0.63  15.75   1.0000           
SPECEFF:   -0.63  15.85   1.0000           
SPECEFF:   -0.63  15.95   1.0000           
SPECEFF:   -0.63  16.05   1.0000           
SPECEFF:   -0.63  16.15   1.0000           
SPECEFF:   -0.63  16.25   1.0000           
SPECEFF:   -0.63  16.35   1.0000           
SPECEFF:   -0.63  16.45   1.0000           
SPECEFF:   -0.63  16.55   1.0000           
SPECEFF:   -0.63  16.65   1.0000           
SPECEFF:   -0.63  16.75   1.0000           
SPECEFF:   -0.63  16.85   1.0000           
SPECEFF:   -0.63  16.95   1.0000           
SPECEFF:   -0.63  17.05   1.0000           
SPECEFF:   -0.63  17.15   1.0000           
SPECEFF:   -0.63  17.25   1.0000           
SPECEFF:   -0.63  17.35   1.0000           
SPECEFF:   -0.63  17.45   1.0000           
SPECEFF:   -0.63  17.55   1.0000           
SPECEFF:   -0.63  17.65   1.0000           
SPECEFF:   -0.63  17.75   1.0000           
SPECEFF:   -0.63  17.85   1.0000           
SPECEFF:   -0.63  17.95   1.0000           
SPECEFF:   -0.63  18.05   1.0000           
SPECEFF:   -0.63  18.15   1.0000           
SPECEFF:   -0.63  18.25   1.0000           
SPECEFF:   -0.63  18.35   1.0000           
SPECEFF:   -0.63  18.45   1.0000           
SPECEFF:   -0.63  18.55   1.0000           
SPECEFF:   -0.63  18.65   1.0000           
SPECEFF:   -0.63  18.75   1.0000           
SPECEFF:   -0.63  18.85   1.0000           
SPECEFF:   -0.63  18.95   1.0000           
SPECEFF:   -0.63  19.05   1.0000           
SPECEFF:   -0.63  19.15   1.0000           
SPECEFF:   -0.63  19.25   1.0000           
SPECEFF:   -0.63  19.35   1.0000           
SPECEFF:   -0.63  19.45   1.0000           
SPECEFF:   -0.63  19.55   1.0000           
SPECEFF:   -0.63  19.65   1.0000           
SPECEFF:   -0.63  19.75   1.0000           
SPECEFF:   -0.63  19.85   1.0000           
SPECEFF:   -0.63  19.95   1.0000           
SPECEFF:   -0.63  20.05   1.0000           
SPECEFF:   -0.63  20.15   1.0000           
SPECEFF:   -0.63  20.25   1.0000           
SPECEFF:   -0.63  20.35   0.9959           
SPECEFF:   -0.63  20.45   0.9118           
SPECEFF:   -0.63  20.55   0.8411           
SPECEFF:   -0.63  20.65   0.7810           
SPECEFF:   -0.63  20.75   0.7291           
SPECEFF:   -0.63  20.85   0.6839           
SPECEFF:   -0.63  20.95   0.6442           
SPECEFF:   -0.63  21.05   0.6090           
SPECEFF:   -0.63  21.15   0.5775           
SPECEFF:   -0.63  21.25   0.5493           
SPECEFF:   -0.63  21.35   0.5237           
SPECEFF:   -0.63  21.45   0.5005           
SPECEFF:   -0.63  21.55   0.4794           
SPECEFF:   -0.63  21.65   0.4600           
SPECEFF:   -0.63  21.75   0.4422           
SPECEFF:   -0.63  21.85   0.4257           
SPECEFF:   -0.63  21.95   0.4105           
SPECEFF:   -0.63  22.05   0.3964           
SPECEFF:   -0.63  22.15   0.3832           
SPECEFF:   -0.63  22.25   0.3709           
SPECEFF:   -0.63  22.35   0.3594           
SPECEFF:   -0.63  22.45   0.3486           
SPECEFF:   -0.63  22.55   0.3385           
SPECEFF:   -0.63  22.65   0.3290           
SPECEFF:   -0.63  22.75   0.3200           
SPECEFF:   -0.63  22.85   0.3115           
SPECEFF:   -0.63  22.95   0.3034           
SPECEFF:   -0.63  23.05   0.2958           
SPECEFF:   -0.63  23.15   0.2886           
SPECEFF:   -0.63  23.25   0.2817           
SPECEFF:   -0.63  23.35   0.2751           
SPECEFF:   -0.63  23.45   0.2689           
SPECEFF:   -0.63  23.55   0.2629           
SPECEFF:   -0.63  23.65   0.2572           
SPECEFF:   -0.63  23.75   0.2518           
SPECEFF:   -0.63  23.85   0.2466           
SPECEFF:   -0.63  23.95   0.2416           
SPECEFF:   -0.63  24.05   0.2368           
SPECEFF:   -0.63  24.15   0.2322           
SPECEFF:   -0.63  24.25   0.2278           
SPECEFF:   -0.63  24.35   0.2236           
SPECEFF:   -0.63  24.45   0.2195           
SPECEFF:   -0.63  24.55   0.2156           
SPECEFF:   -0.63  24.65   0.2118           
SPECEFF:   -0.63  24.75   0.2082           
SPECEFF:   -0.63  24.85   0.2046           
SPECEFF:   -0.63  24.95   0.2012           
SPECEFF:   -0.58  15.05   1.0000           
SPECEFF:   -0.58  15.15   1.0000           
SPECEFF:   -0.58  15.25   1.0000           
SPECEFF:   -0.58  15.35   1.0000           
SPECEFF:   -0.58  15.45   1.0000           
SPECEFF:   -0.58  15.55   1.0000           
SPECEFF:   -0.58  15.65   1.0000           
SPECEFF:   -0.58  15.75   1.0000           
SPECEFF:   -0.58  15.85   1.0000           
SPECEFF:   -0.58  15.95   1.0000           
SPECEFF:   -0.58  16.05   1.0000           
SPECEFF:   -0.58  16.15   1.0000           
SPECEFF:   -0.58  16.25   1.0000           
SPECEFF:   -0.58  16.35   1.0000           
SPECEFF:   -0.58  16.45   1.0000           
SPECEFF:   -0.58  16.55   1.0000           
SPECEFF:   -0.58  16.65   1.0000           
SPECEFF:   -0.58  16.75   1.0000           
SPECEFF:   -0.58  16.85   1.0000           
SPECEFF:   -0.58  16.95   1.0000           
SPECEFF:   -0.58  17.05   1.0000           
SPECEFF:   -0.58  17.15   1.0000           
SPECEFF:   -0.58  17.25   1.0000           
SPECEFF:   -0.58  17.35   1.0000           
SPECEFF:   -0.58  17.45   1.0000           
SPECEFF:   -0.58  17.55   1.0000           
SPECEFF:   -0.58  17.65   1.0000           
SPECEFF:   -0.58  17.75   1.0000           
SPECEFF:   -0.58  17.85   1.0000           
SPECEFF:   -0.58  17.95   1.0000           
SPECEFF:   -0.58  18.05   1.0000           
SPECEFF:   -0.58  18.15   1.0000           
SPECEFF:   -0.58  18.25   1.0000           
SPECEFF:   -0.58  18.35   1.0000           
SPECEFF:   -0.58  18.45   1.0000           
SPECEFF:   -0.58  18.55   1.0000           
SPECEFF:   -0.58  18.65   1.0000           
SPECEFF:   -0.58  18.75   1.0000           
SPECEFF:   -0.58  18.85   1.0000           
SPECEFF:   -0.58  18.95   1.0000           
SPECEFF:   -0.58  19.05   1.0000           
SPECEFF:   -0.58  19.15   1.0000           
SPECEFF:   -0.58  19.25   1.0000           
SPECEFF:   -0.58  19.35   1.0000           
SPECEFF:   -0.58  19.45   1.0000           
SPECEFF:   -0.58  19.55   1.0000           
SPECEFF:   -0.58  19.65   1.0000           
SPECEFF:   -0.58  19.75   1.0000           
SPECEFF:   -0.58  19.85   1.0000           
SPECEFF:   -0.58  19.95   1.0000           
SPECEFF:   -0.58  20.05   1.0000           
SPECEFF:   -0.58  20.15   1.0000           
SPECEFF:   -0.58  20.25   1.0000           
SPECEFF:   -0.58  20.35   0.9959           
SPECEFF:   -0.58  20.45   0.9118           
SPECEFF:   -0.58  20.55   0.8411           
SPECEFF:   -0.58  20.65   0.7810           
SPECEFF:   -0.58  20.75   0.7291           
SPECEFF:   -0.58  20.85   0.6839           
SPECEFF:   -0.58  20.95   0.6442           
SPECEFF:   -0.58  21.05   0.6090           
SPECEFF:   -0.58  21.15   0.5775           
SPECEFF:   -0.58  21.25   0.5493           
SPECEFF:   -0.58  21.35   0.5237           
SPECEFF:   -0.58  21.45   0.5005           
SPECEFF:   -0.58  21.55   0.4794           
SPECEFF:   -0.58  21.65   0.4600           
SPECEFF:   -0.58  21.75   0.4422           
SPECEFF:   -0.58  21.85   0.4257           
SPECEFF:   -0.58  21.95   0.4105           
